Appeal,Device,LS/RT/AT,Media,Structure/Menu,Recency/Segment,Day,Impressions,Clicks,CV,Media Cost Margin,Google_position,Yahoo!_Position
00_手数料無料,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1-Nov-17,2,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,1-Nov-17,4,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,1-Nov-17,708,1,,61,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,1-Nov-17,4,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,1-Nov-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,1-Nov-17,95,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,1-Nov-17,124,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,1-Nov-17,1307,5,,145,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,1-Nov-17,69,0,,0,NaN,NaN
03_口座開設一般,PC,Listing,Yahoo!,-,-,1-Nov-17,19366,76,,38476,NaN,2.03
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,1-Nov-17,859,0,,726,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,1-Nov-17,277,0,,0,NaN,NaN
03_口座開設一般,SP,Listing,Yahoo!,-,-,1-Nov-17,11658,52,,22918,NaN,1.71
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,1-Nov-17,1,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1-Nov-17,4,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,1-Nov-17,450,1,,403,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,1-Nov-17,1540,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,1-Nov-17,46,0,,47,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,1-Nov-17,231,1,,427,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1-Nov-17,10,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,1-Nov-17,661,2,,324,NaN,NaN
02_指名関連,PC,Listing,Google,-,-,1-Nov-17,4796,121,2,49109,1.58,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,1-Nov-17,364,1,,179,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,1-Nov-17,346,1,,238,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,1-Nov-17,79,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1-Nov-17,73,1,,217,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,1-Nov-17,2,0,,0,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1-Nov-17,4,0,,0,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,1-Nov-17,19606,430,4,183005,1.48,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,1-Nov-17,36,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,1-Nov-17,63,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,1-Nov-17,1010,1,,480,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,1-Nov-17,4166,6,,146,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,1-Nov-17,3269,7,,281,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,1-Nov-17,1695,6,,1496,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,1-Nov-17,200,0,,0,NaN,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,1-Nov-17,1410,2,,779,NaN,NaN
03_口座開設一般,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,1-Nov-17,2,0,,0,NaN,NaN
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,1-Nov-17,2087,4,,757,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,1-Nov-17,528,14,,1984,NaN,1.03
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,1-Nov-17,4103,1,,221,NaN,NaN
01_指名,PC,Listing,Google,-,-,1-Nov-17,1715,142,,16608,1,NaN
01_指名,PC,Listing,Yahoo!,-,-,1-Nov-17,1633,88,,4512,NaN,1.02
01_指名,SP,Listing,Google,-,-,1-Nov-17,1183,142,,9546,1,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,1-Nov-17,334,2,,293,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,1-Nov-17,33,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,1-Nov-17,2,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,1-Nov-17,628,2,,575,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,1-Nov-17,98,0,,105,NaN,NaN
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,1-Nov-17,2214,5,1,1262,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,1-Nov-17,553,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,1-Nov-17,4,0,,0,NaN,NaN
00_手数料無料,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,1-Nov-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,1-Nov-17,3,0,,0,NaN,NaN
04_海外での利用,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,1-Nov-17,3,0,,0,NaN,NaN
06_外貨預金,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,1-Nov-17,1884,1,,50,NaN,NaN
06_外貨預金,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,1-Nov-17,124,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,1-Nov-17,205,0,,212,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,1-Nov-17,26,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,1-Nov-17,3,0,,0,NaN,NaN
00_手数料無料,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,1-Nov-17,14,0,,0,NaN,NaN
06_外貨預金,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,1-Nov-17,213,0,,0,NaN,NaN
04_海外での利用,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,1-Nov-17,421,2,,949,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,1-Nov-17,22,0,,19,NaN,NaN
01_指名,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,31-Oct-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,31-Oct-17,179,0,,184,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,31-Oct-17,130,2,,135,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,219,2,,82,NaN,NaN
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,84,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,31-Oct-17,966,0,,809,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,31-Oct-17,990,3,,497,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,31-Oct-17,401,1,,95,NaN,NaN
01_指名,SP,AT,GDN,-,-,31-Oct-17,152174,86,,5413,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,31-Oct-17,628,3,,1248,NaN,NaN
01_指名,PC,AT,GDN,-,-,31-Oct-17,62808,60,,3817,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,31-Oct-17,183,0,,0,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,8642,16,,1861,NaN,NaN
01_指名,SP,RT,YDN,S2.コンテンツ離脱,31日～90日,31-Oct-17,3,0,,0,NaN,NaN
01_指名,PC,Listing,Yahoo!,-,-,31-Oct-17,1739,79,,4138,NaN,1.02
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,9490,7,,1242,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,31-Oct-17,617,28,,2470,NaN,1.04
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,150,0,,0,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,155,0,,0,NaN,NaN
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,633,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,3654,2,,253,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,31-Oct-17,1123,5,,544,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,31-Oct-17,747,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,31-Oct-17,60,0,,63,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,31-Oct-17,312,0,,0,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,31-Oct-17,58,1,,988,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,31-Oct-17,3176,2,,274,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,31-Oct-17,60,0,,55,NaN,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,4935,4,,557,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,31-Oct-17,6247,5,,685,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,31-Oct-17,34054,85,1,26029,NaN,1.63
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,31-Oct-17,64,0,,55,NaN,NaN
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,2272,1,,288,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,31-Oct-17,18920,70,,22357,NaN,1.47
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,31-Oct-17,1541,5,,624,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,31-Oct-17,643,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,31-Oct-17,479,1,,446,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,2699,6,,238,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,4268,7,,293,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,31-Oct-17,25448,471,2,201743,1.67,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,31-Oct-17,271,1,,552,NaN,NaN
01_指名,SP,RT,YDN,S1.TOPページ離脱,8日～15日,31-Oct-17,1,0,,0,NaN,NaN
02_指名関連,PC,Listing,Google,-,-,31-Oct-17,4810,91,,38318,1.69,NaN
01_指名,SP,Listing,Google,-,-,31-Oct-17,1297,155,,10742,1,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,990,4,,986,NaN,NaN
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,31-Oct-17,1447,0,,0,NaN,NaN
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,31-Oct-17,128556,138,,105075,NaN,NaN
01_指名,PC,Listing,Google,-,-,31-Oct-17,1957,161,,18047,1,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,31-Oct-17,1797,9,,1618,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,31-Oct-17,1151,1,,92,NaN,NaN
03_口座開設一般,SP,Listing,Google,-,-,31-Oct-17,15868,556,7,218873,1.32,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,31-Oct-17,418,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,31-Oct-17,2356,1,,144,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,31-Oct-17,26,0,,26,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,31-Oct-17,1710,1,,600,NaN,NaN
03_口座開設一般,PC,Listing,Yahoo!,-,-,31-Oct-17,27717,79,,30187,NaN,1.81
01_指名,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,31-Oct-17,307,0,,0,NaN,NaN
03_口座開設一般,SP,Listing,Yahoo!,-,-,31-Oct-17,12268,55,,21636,NaN,1.68
01_指名,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,31-Oct-17,728,1,,662,NaN,NaN
03_口座開設一般,PC,Listing,Google,-,-,31-Oct-17,4785,90,,43560,1.82,NaN
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,209,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,31-Oct-17,1116,3,,96,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,31-Oct-17,100,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,31-Oct-17,12,0,,10,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,31-Oct-17,26,0,,27,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,31-Oct-17,1077,3,,916,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,30-Oct-17,3929,0,,0,NaN,NaN
03_口座開設一般,SP,Listing,Yahoo!,-,-,30-Oct-17,9209,45,,18385,NaN,1.83
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,30-Oct-17,1940,10,,1802,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,30-Oct-17,32,0,,32,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,30-Oct-17,2335,3,,263,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,30-Oct-17,1614,7,,967,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,30-Oct-17,53,0,,56,NaN,NaN
03_口座開設一般,PC,Listing,Yahoo!,-,-,30-Oct-17,21074,99,,43715,NaN,2.04
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,30-Oct-17,2181,0,,0,NaN,NaN
01_指名,SP,AT,GDN,-,-,30-Oct-17,140246,85,,5692,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,11437,15,,2860,NaN,NaN
01_指名,PC,AT,GDN,-,-,30-Oct-17,59982,50,,3371,NaN,NaN
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,15596,28,,5195,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,30-Oct-17,10892,2,,89,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,30-Oct-17,6866,5,,560,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,4日～7日,30-Oct-17,281,1,,118,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,4日～7日,30-Oct-17,205,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S2.コンテンツ離脱,16日～30日,30-Oct-17,1,0,,0,NaN,NaN
03_口座開設一般,SP,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,518,1,,40,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,30-Oct-17,137,2,,140,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,2693,8,,307,NaN,NaN
03_口座開設一般,PC,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,235,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,16日～30日,30-Oct-17,154,2,,161,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,4895,7,,342,NaN,NaN
01_指名,SP,Listing,Google,-,-,30-Oct-17,1271,139,2,9878,1,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,1日～7日,30-Oct-17,46,1,,51,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,30-Oct-17,544,12,,1590,NaN,1.03
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,1日～3日,30-Oct-17,1019,4,,698,NaN,NaN
06_外貨預金,PC,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,164,0,,0,NaN,NaN
01_指名,PC,Listing,Google,-,-,30-Oct-17,1870,149,1,16067,1.01,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,8日～15日,30-Oct-17,94,0,,78,NaN,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,1293,1,,438,NaN,NaN
06_外貨預金,SP,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,1250,3,,72,NaN,NaN
01_指名,PC,Listing,Yahoo!,-,-,30-Oct-17,1712,73,,2902,NaN,1.03
00_手数料無料,SP,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,1780,2,,560,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,1日～3日,30-Oct-17,1028,2,,101,NaN,NaN
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,680,1,,198,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,30-Oct-17,218,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,3462,6,,1745,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,30-Oct-17,1872,0,,0,NaN,NaN
03_口座開設一般,PC,Listing,Google,-,-,30-Oct-17,5391,102,,49679,1.79,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,30-Oct-17,2707,2,,91,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,30-Oct-17,1899,2,,541,NaN,NaN
06_外貨預金,PC,AT,Y!JAX,流出ターゲティング,-,30-Oct-17,142559,183,,119791,NaN,NaN
03_口座開設一般,SP,Listing,Google,-,-,30-Oct-17,16554,639,7,235274,1.32,NaN
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,140,0,,0,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,30-Oct-17,109,0,,0,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,16日～30日,30-Oct-17,1016,1,,814,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,16日～30日,30-Oct-17,36,0,,34,NaN,NaN
01_指名,SP,RT,YDN,S1.TOPページ離脱,16日～30日,30-Oct-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,30-Oct-17,110,0,,92,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,16日～30日,30-Oct-17,872,1,,274,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,30-Oct-17,721,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,30-Oct-17,692,2,,821,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,30-Oct-17,1209,1,,156,NaN,NaN
01_指名,SP,RT,YDN,S1.TOPページ離脱,31日～90日,30-Oct-17,1,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,8日～15日,30-Oct-17,945,2,,806,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,30-Oct-17,26562,526,7,202096,1.66,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,30-Oct-17,1035,2,,923,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,30-Oct-17,16830,59,,15904,NaN,1.63
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,2357,2,,584,NaN,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,30-Oct-17,4420,6,,1014,NaN,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,30-Oct-17,37762,89,1,20326,NaN,1.84
02_指名関連,PC,Listing,Google,-,-,30-Oct-17,5193,115,1,45541,1.62,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,30-Oct-17,107,0,,98,NaN,NaN
01_指名,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,30-Oct-17,1,0,,0,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,30-Oct-17,191,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,16日～30日,29-Oct-17,2838,2,,234,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,16日～30日,29-Oct-17,256,0,,216,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,1日～7日,29-Oct-17,1695,12,,1506,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,16日～30日,29-Oct-17,1720,1,,191,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,8日～15日,29-Oct-17,1368,2,,275,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,8日～15日,29-Oct-17,923,1,,122,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,31日～90日,29-Oct-17,8165,9,,1129,NaN,NaN
04_海外での利用,SP,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,7382,6,,1142,NaN,NaN
01_指名,SP,Listing,Yahoo!,-,-,29-Oct-17,374,10,,1120,NaN,1.07
01_指名,PC,Listing,Yahoo!,-,-,29-Oct-17,859,59,,2158,NaN,1.03
01_指名,SP,AT,GDN,-,-,29-Oct-17,41955,30,,2288,NaN,NaN
00_手数料無料,PC,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,713,2,,238,NaN,NaN
04_海外での利用,PC,RT,GDN,S3.口座開設詳細離脱,-,29-Oct-17,1802,3,,132,NaN,NaN
01_指名,PC,AT,GDN,-,-,29-Oct-17,15577,15,,1157,NaN,NaN
04_海外での利用,SP,RT,GDN,S3.口座開設詳細離脱,-,29-Oct-17,1735,4,,224,NaN,NaN
04_海外での利用,PC,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,6985,9,,2140,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S2.コンテンツ離脱,1日～7日,29-Oct-17,210,2,,207,NaN,NaN
01_指名,SP,RT,YDN,S2.コンテンツ離脱,8日～15日,29-Oct-17,1,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S1.TOPページ離脱,8日～15日,29-Oct-17,1,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S1.TOPページ離脱,31日～90日,29-Oct-17,1,0,,0,NaN,NaN
03_口座開設一般,SP,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,2442,7,,1762,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,1日～7日,29-Oct-17,132,0,,116,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S4.申込フォーム離脱,16日～30日,29-Oct-17,80,0,,68,NaN,NaN
02_指名関連,PC,Listing,Google,-,-,29-Oct-17,3875,86,3,36334,1.8,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,31日～90日,29-Oct-17,3753,0,,0,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S1.TOPページ離脱,8日～15日,29-Oct-17,1200,3,,1098,NaN,NaN
06_外貨預金,PC,RT,Y!JAX,S3.口座開設詳細離脱,8日～15日,29-Oct-17,366,0,,303,NaN,NaN
02_指名関連,SP,Listing,Google,-,-,29-Oct-17,18024,379,8,161488,1.77,NaN
02_指名関連,PC,Listing,Yahoo!,-,-,29-Oct-17,16890,71,2,19230,NaN,1.87
03_口座開設一般,PC,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,957,0,,0,NaN,NaN
02_指名関連,SP,Listing,Yahoo!,-,-,29-Oct-17,10173,33,1,11731,NaN,1.58
06_外貨預金,PC,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,364,2,,197,NaN,NaN
03_口座開設一般,SP,Listing,Google,-,-,29-Oct-17,11723,522,6,191117,1.41,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,31日～90日,29-Oct-17,880,0,,0,NaN,NaN
06_外貨預金,SP,RT,GDN,S4.申込フォーム離脱,-,29-Oct-17,2536,3,,659,NaN,NaN
00_手数料無料,PC,RT,GDN,S3.口座開設詳細離脱,-,29-Oct-17,38,0,,0,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,1日～3日,29-Oct-17,93,0,,0,NaN,NaN
03_口座開設一般,PC,Listing,Google,-,-,29-Oct-17,4564,77,1,47414,1.87,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,1日～3日,29-Oct-17,236,1,,900,NaN,NaN
00_手数料無料,SP,RT,GDN,S3.口座開設詳細離脱,-,29-Oct-17,81,0,,0,NaN,NaN
01_指名,PC,RT,YDN,S4.申込フォーム離脱,8日～15日,29-Oct-17,414,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,31日～90日,29-Oct-17,2055,3,,865,NaN,NaN
01_指名,PC,RT,YDN,S3.口座開設詳細離脱,4日～7日,29-Oct-17,591,0,,0,NaN,NaN
01_指名,SP,RT,YDN,S4.申込フォーム離脱,8日～15日,29-Oct-17,790,1,,371,NaN,NaN
01_指名,SP,RT,YDN,S3.口座開設詳細離脱,4日～7日,29-Oct-17,1655,2,,257,NaN,NaN
01_指名,SP,Listing,Google,-,-,29-Oct-17,926,101,1,7206,1,NaN
